"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-05","Montréal, Quebec","2021S0503462","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642719940","1.1.1.1","3449.0","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1642719941","1.1.1.2","3449.0","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Labour force","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642719948","1.2.1.1","2303.3","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Labour force","Estimate","Unadjusted","Persons in thousands","428","units","0","v1642719949","1.2.1.2","2311.5","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Labour force","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642719950","1.2.2.1","25.9","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Labour force","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","units","0","v1642719952","1.2.3.1","16.2","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Labour force","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","units","0","v1642719954","1.2.4.1","33.5","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Employment","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642719956","1.3.1.1","2154.2","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Employment","Estimate","Unadjusted","Persons in thousands","428","units","0","v1642719957","1.3.1.2","2169.0","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Employment","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642719958","1.3.2.1","26.7","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Employment","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","units","0","v1642719960","1.3.3.1","16.6","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Employment","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","units","0","v1642719962","1.3.4.1","34.2","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Unemployment","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642719964","1.4.1.1","149.2","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Unemployment","Estimate","Unadjusted","Persons in thousands","428","units","0","v1642719965","1.4.1.2","142.4","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Unemployment","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642719966","1.4.2.1","12.6","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Unemployment","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","units","0","v1642719968","1.4.3.1","11.8","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Unemployment","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","units","0","v1642719970","1.4.4.1","17.9","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1642719972","1.5.1.1","6.5","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1642719973","1.5.1.2","6.2","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Unemployment rate","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v1642719974","1.5.2.1","0.5","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Unemployment rate","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v1642719976","1.5.3.1","0.5","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Unemployment rate","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v1642719978","1.5.4.1","0.8","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1642719980","1.6.1.1","66.8","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1642719981","1.6.1.2","67.0","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Participation rate","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v1642719982","1.6.2.1","0.8","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Participation rate","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v1642719984","1.6.3.1","0.5","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Participation rate","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v1642719986","1.6.4.1","1.0","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1642719988","1.7.1.1","62.5","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1642719989","1.7.1.2","62.9","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Employment rate","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v1642719990","1.7.2.1","0.8","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Employment rate","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v1642719992","1.7.3.1","0.5","","","","1"
"2017-05","Montréal, Quebec","2021S0503462","Employment rate","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v1642719994","1.7.4.1","1.0","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642719996","2.1.1.1","5145.5","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1642719997","2.1.1.2","5145.5","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Labour force","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642720004","2.2.1.1","3473.2","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Labour force","Estimate","Unadjusted","Persons in thousands","428","units","0","v1642720005","2.2.1.2","3525.4","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Labour force","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642720006","2.2.2.1","32.0","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Labour force","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","units","0","v1642720008","2.2.3.1","21.9","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Labour force","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","units","0","v1642720010","2.2.4.1","40.0","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Employment","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642720012","2.3.1.1","3235.4","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Employment","Estimate","Unadjusted","Persons in thousands","428","units","0","v1642720013","2.3.1.2","3267.0","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Employment","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642720014","2.3.2.1","32.4","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Employment","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","units","0","v1642720016","2.3.3.1","21.2","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Employment","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","units","0","v1642720018","2.3.4.1","41.6","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Unemployment","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642720020","2.4.1.1","237.8","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Unemployment","Estimate","Unadjusted","Persons in thousands","428","units","0","v1642720021","2.4.1.2","258.3","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Unemployment","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642720022","2.4.2.1","14.8","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Unemployment","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","units","0","v1642720024","2.4.3.1","14.2","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Unemployment","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","units","0","v1642720026","2.4.4.1","20.1","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1642720028","2.5.1.1","6.8","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1642720029","2.5.1.2","7.3","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Unemployment rate","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v1642720030","2.5.2.1","0.4","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Unemployment rate","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v1642720032","2.5.3.1","0.4","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Unemployment rate","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v1642720034","2.5.4.1","0.6","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1642720036","2.6.1.1","67.5","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1642720037","2.6.1.2","68.5","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Participation rate","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v1642720038","2.6.2.1","0.6","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Participation rate","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v1642720040","2.6.3.1","0.4","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Participation rate","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v1642720042","2.6.4.1","0.8","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1642720044","2.7.1.1","62.9","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1642720045","2.7.1.2","63.5","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Employment rate","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v1642720046","2.7.2.1","0.6","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Employment rate","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v1642720048","2.7.3.1","0.4","","","","1"
"2017-05","Toronto, Ontario","2021S0503535","Employment rate","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v1642720050","2.7.4.1","0.8","","","","1"
"2017-05","Vancouver, British Columbia","2021S0503933","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642720052","3.1.1.1","2213.8","","","","1"
"2017-05","Vancouver, British Columbia","2021S0503933","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1642720053","3.1.1.2","2213.8","","","","1"
"2017-05","Vancouver, British Columbia","2021S0503933","Labour force","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642720060","3.2.1.1","1529.0","","","","1"
"2017-05","Vancouver, British Columbia","2021S0503933","Labour force","Estimate","Unadjusted","Persons in thousands","428","units","0","v1642720061","3.2.1.2","1543.1","","","","1"
"2017-05","Vancouver, British Columbia","2021S0503933","Labour force","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642720062","3.2.2.1","17.9","","","","1"
"2017-05","Vancouver, British Columbia","2021S0503933","Labour force","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","units","0","v1642720064","3.2.3.1","11.6","","","","1"
"2017-05","Vancouver, British Columbia","2021S0503933","Labour force","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","units","0","v1642720066","3.2.4.1","22.9","","","","1"
"2017-05","Vancouver, British Columbia","2021S0503933","Employment","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1642720068","3.3.1.1","1443.9","","","","1"
